,Pop,R_med,std_R,I1,I2,I3,I4,I5,I6,I7,a,b,f=a+b/2,tetha,Excent,flong,sym,Conc
2,3,0.655491677475,0.199434450222,0.597967299275,0.0818621841805,0.0127388051393,0.0718665555314,5.26006698744e-05,-0.00139214316977,-0.000402643498207,42.4054806173,25.1854360111,33.7954583142,0.0930284243949,0.406080637585,1.66588414886,0.709931170108,0.316041991277
3,4,0.424801288477,0.208456393129,0.285462133424,0.00377757669437,0.0138309322052,0.0619197575069,0.00021583320798,0.00115637851805,-0.000104266675093,26.5508912605,21.3346732693,23.9427822649,0.604605259499,0.196461125917,0.926524895153,0.938976377953,0.500370000053
0,1,0.785557831416,0.324862196723,0.919020421751,0.428909822902,0.59300668615,3.23109008574,0.664692862093,0.636316968344,0.383371011043,41.1145168886,16.8419822745,28.9782495816,0.534334270322,0.590364096455,1.42969860049,0.353817504655,0.442989210483
1,2,0.640506353903,0.205336812443,0.576489056583,0.0296624183682,0.0530013640009,0.00592948354579,-2.55908409248e-05,-1.63915399396e-05,1.39967197538e-05,28.3306279572,20.8174940102,24.5740609837,0.0978951678621,0.265194755245,1.35241804642,0.988805970149,0.26371922379
2,3,0.891543258759,0.353487223562,1.17197246046,0.871785836878,0.852758658256,2.03169469848,0.670076509453,0.78843723325,-0.0183074751648,47.5107905776,15.9822943883,31.7465424829,0.280464386217,0.66360706286,2.2685560079,0.567164179104,0.391021307394
3,4,0.679813682427,0.367993707166,0.761263644464,0.38216576513,0.156657137367,0.0787936182644,0.00259503588512,0.0228185671612,-0.00202215488434,38.4549122994,12.3842227765,25.4195675379,0.687737252162,0.677954725782,1.17225846405,0.832089552239,0.632250492413
0,1,1.03103713249,0.203148582101,1.4053835256,0.443174390095,0.0562603975884,5.28120065111,0.693662476764,1.48473213315,-0.390229627449,47.6871520757,28.4983815177,38.0927667967,0.62594605469,0.402388687997,0.861034931484,0.936247723133,0.159434159237
1,2,0.704632357269,0.196253878558,0.68084711066,0.180466659268,0.1264762832,0.0881748979836,0.000348238976823,-0.00544163004633,0.0039025288972,34.8427258361,16.7667740284,25.8047499323,-0.714881501714,0.518786959801,0.915823090847,0.371584699454,0.248829423857
2,3,0.74201199424,0.382905458168,0.890243943197,0.307566313679,0.575808349459,3.51992648357,0.757246629254,0.551643941337,-0.0105086385197,39.7573217258,19.1627011903,29.460011458,-0.735268211428,0.518008247073,1.0644245768,0.340036563071,0.575398625878
3,4,0.591063956524,0.31043841955,0.568100990996,0.18990930743,0.126889358523,0.867898864029,0.0465581894951,0.111222161456,0.000253685174481,33.1701669908,12.0423168064,22.6062418986,-0.751410353816,0.636953386162,1.05353444329,0.288321167883,0.604869711116
0,1,0.781194533553,0.426818977205,1.00724517906,0.201245124844,1.64953597638,0.782751566773,0.0696289969724,0.00608091880359,0.483082185733,30.9977442131,19.2016533159,25.0996987645,0.695992292418,0.380546752569,1.08261692484,0.242424242424,0.339602289408
1,2,0.934660786732,0.413191407105,1.32766758494,1.20037102952,2.20115276436,10.5730573734,8.67858482553,3.60348393312,1.84079908767,39.9920760278,12.3755835059,26.1838297668,0.511597061069,0.690549110346,1.58321589336,0.187878787879,0.483511121445
2,3,0.878644744927,0.314782686676,1.1143757436,0.929511851192,0.00617992742547,0.0281139270387,8.75835150127e-06,0.00205218602928,0.000131893722026,36.9254373933,9.92839609026,23.4269167418,0.71893477151,0.731123128359,1.12206521894,0.59756097561,0.331013013061
3,4,0.898290175786,0.551474391469,1.41632098743,1.55463085918,4.02111497852,14.1243974352,19.6030516006,5.70736308449,-0.902762548876,41.8612641658,10.5599707336,26.2106174497,0.517433810131,0.747738847738,1.62274853051,0.370820668693,0.78522857085
0,1,0.823977989022,0.296953658671,0.975811232537,0.249953487214,0.685042777699,0.909563951438,0.0105527690754,0.0273469458056,-0.0426981289952,42.0120768617,23.8563590263,32.934217944,0.357208221808,0.432154732439,1.50432395616,0.95652173913,0.383647505409
1,2,0.641958802593,0.248466524774,0.603747380117,0.00654245914443,0.000576062510528,0.120119098653,0.000169501599352,0.0034490031859,-0.000220488114207,28.591110895,24.9859384757,26.7885246853,0.548703199467,0.126094170755,1.06306360949,0.646566164154,0.388455305444
2,3,0.664242330035,0.291134949566,0.670134592561,0.142079236449,0.316282669223,0.889721311891,0.0160230271095,0.0645965938458,0.0356000867626,35.3581658649,18.7104653525,27.0343156087,-0.619118251173,0.4708304321,0.830494161221,0.86432160804,0.425213880531
3,4,0.787807694324,0.336648798571,0.935147541168,0.409367141925,0.267942300993,0.25510677139,0.00218971092895,0.018570992941,0.00129450282592,43.3648350666,18.7782695677,31.0715523171,0.422688261956,0.566970114405,1.63171747648,0.958123953099,0.433304003404
0,1,0.979847237982,0.399143574991,1.42272453824,1.26693083656,1.61377440487,5.05904885363,2.39337921937,1.65478917115,0.785967355822,50.2784081126,17.1687845095,33.7235963111,-0.398670711749,0.658525694149,1.86314125874,0.729838709677,0.466137783031
1,2,0.690578763761,0.230168792865,0.674865830017,0.123644114408,0.00409835348423,0.138235794367,0.000718344499213,0.0243882763216,0.000904622052038,31.8783863419,17.8886228556,24.8835045988,-0.415370660069,0.438847918343,1.44337459643,0.60202020202,0.305847722546
2,3,0.661051774444,0.275800885458,0.653378226712,0.206325792255,0.00964083873152,0.0185036071913,5.76260293694e-05,0.00279005316491,1.58331157843e-05,33.1139415431,14.0412166271,23.5775790851,-0.205311580034,0.575972657656,2.12506890737,0.913131313131,0.418337809544
3,4,0.737401781324,0.388226224962,0.8860905768,0.511987180289,0.473603806012,2.9825934209,0.657715255659,0.69856062257,-0.108213145268,39.7794405572,12.9811821001,26.3803113286,-0.564352426964,0.673671074346,1.43376303997,0.352226720648,0.667395980069
0,1,0.700765425724,0.187538608347,0.670010716491,0.00878926249107,0.021709501696,0.368130487951,-0.00771110287849,0.0178822420596,0.00993907514305,29.9187033442,25.9880031872,27.9533532657,-0.603904217585,0.131379361993,0.951492119314,0.986348122867,0.197672583717
1,2,0.586718313813,0.208383998456,0.493532248483,0.0391451207193,0.0557130937934,0.0849894291452,0.00435140310332,0.0141919690044,-0.00179512838569,28.465794752,18.6155343619,23.540664557,-0.0597375527159,0.346038481478,1.52395110653,0.477815699659,0.34657359028
2,3,0.764962504028,0.219212412984,0.808963923813,0.145403235332,0.0120863988731,0.340020886715,0.003607255262,0.042681013986,0.00371855780119,37.2860430804,22.3492889693,29.8176660249,0.763853744902,0.400599068099,0.979897698655,0.780821917808,0.254531259439
3,4,0.68592608144,0.361443518675,0.766475272116,0.415687111371,0.126829378148,0.428487815559,0.0126188183507,0.0758764568598,0.00862505325844,40.6339703819,11.9345124641,26.284241423,0.70913707302,0.706292238935,0.87941064364,0.765811965812,0.630043697156
0,1,0.823824084754,0.185217160197,0.907483260478,0.0588654103322,0.153919209188,0.958472781325,0.00997509293199,0.0994873283128,-0.117717373441,46.052079291,35.0143435983,40.5332114446,-0.178249533191,0.239679420834,1.29174762695,0.27114967462,0.19452811013
1,2,0.658639484981,0.222802883428,0.615954663828,0.0337622075158,0.101656052188,0.0939973311613,-0.000739943975507,-0.00317261031208,-0.00486914182741,38.3802904237,28.2157808422,33.2980356329,-0.247512999621,0.264836703144,1.30838108509,0.833876221498,0.338116701011
2,3,0.65546309366,0.22403743103,0.611338051332,0.0293499192422,0.024067860463,0.0852249360852,-0.000328661599307,-0.00580204104378,0.00147406784643,37.969102972,28.4695732425,33.2193381072,0.522897469406,0.250191049721,0.868148578072,0.70792616721,0.323359608033
3,4,0.562223780286,0.276259385837,0.499921602469,0.0921730850008,0.0661072683153,0.2560964653,0.00310502812651,0.0182666045525,-0.00239528871137,38.4719010571,19.0164142926,28.7441576748,0.53466027742,0.505706404674,0.74031103266,0.731813246471,0.559881739257
0,1,1.30711193527,0.333754157213,2.30882352941,4.82239525885,4.17589215115,19.3354605879,89.3520267932,25.4414629711,13.5612058668,35.0044385112,5.53979101748,20.2721147643,-0.315954840142,0.841740326282,0.362714094865,0.955882352941,0.247221238461
1,2,0.615870134258,0.416274298346,0.699718858131,0.250440441719,1.51682723007,2.24988165142,0.0501739302021,0.4049078138,0.161121969057,18.067741332,7.36232177935,12.7150315557,-0.163779241812,0.59251565295,0.438726955594,0.970588235294,0.464533634543
2,3,1.27808801018,0.38872647864,2.29739362887,4.76489245933,31.1498355698,41.8311478336,29.1922507638,33.0055873764,95.9636543897,34.6512463511,5.54022665494,20.095736503,-0.205032134734,0.84011464988,0.262168553757,0.910447761194,0.248696168993
3,4,0.559891530302,0.230523667888,0.468257887517,0.0615264475266,0.107608987137,0.0599233228399,-3.18350471248e-05,0.000178391718226,3.74318020689e-05,13.9068992926,7.7108632023,10.8088812475,-0.203317276018,0.445536849008,0.587724551295,0.755555555556,0.402359478109
0,1,0.661284207543,0.295752423886,0.668008266519,0.214449162363,0.13157972818,0.138486585009,0.0108277030857,0.0471284058636,-0.00389528748459,45.6451166179,19.4284786535,32.5367976357,0.424734484555,0.57435800162,1.63971772247,0.603691639522,0.475502492545
1,2,0.653323315934,0.271441570298,0.637146754283,0.148847005875,0.0460510002627,0.0761534323226,-0.000113822133821,-0.0103440718257,-0.00102641877279,43.4083025578,21.5166891467,32.4624958522,-0.660449798818,0.504318577811,0.859948458009,0.86210640608,0.445229145826
2,3,0.757856999029,0.229704229904,0.800098512718,0.037396033837,0.0187298320328,0.0628709251124,-0.00037170421552,-0.00672069048528,-0.0012318906272,42.731890921,33.3938262418,38.0628585814,0.0524468020147,0.218526830381,0.782576112521,0.803046789989,0.276263754223
3,4,0.647488612695,0.183717255279,0.5773286862,0.0452136619894,0.0743499424466,0.147283431262,0.000456768222282,-0.000572234021715,0.00226914962163,38.1252313278,25.9043683849,32.0147998563,0.268746560939,0.320545279786,0.720641246864,0.75,0.229408028425
0,1,0.551526069395,0.311288402251,0.510513671428,0.142262068987,0.0719003135744,0.00893729152962,-0.000272141126151,-0.00222045527541,0.000108342252159,40.1060405293,15.543714431,27.8248774802,0.432472375053,0.612434580281,1.68542921184,0.865342163355,0.607369211212
1,2,0.708982591887,0.249911830942,0.719403145086,0.193975214945,0.0493241882626,0.071254748812,0.00213959191573,0.00873310151708,0.000897509565662,45.8433280489,22.4834666187,34.1633973338,0.218382929401,0.509558586262,1.86862166196,0.664459161148,0.339997468308
2,3,0.67507250779,0.195781035629,0.630357212781,0.054302546841,0.00309795594681,0.0102597022078,-6.46424946563e-06,8.43355411686e-05,-2.09851744923e-06,39.5095228628,26.802411917,33.1559673899,-0.698496143053,0.32162147313,0.937990175709,0.944690265487,0.274075704705
3,4,0.759348555799,0.143743426098,0.761247825158,0.194635071319,0.038948951935,0.173227210851,0.000505452033993,-0.00715549363682,-0.00202711165597,46.651738221,24.069325874,35.3605320475,0.305219578714,0.484063685689,0.596697510283,0.802209944751,0.171368977516
0,1,0.868913302405,0.142334716974,0.986899825732,0.235927655564,0.0165871965582,1.64713609471,0.0433218890479,0.385848080473,0.0696735383765,33.7610829612,19.6954362105,26.7282595858,-0.0497201135356,0.416623091351,1.70867504392,0.0,0.155194837014
1,2,0.780349455656,0.1613720779,0.808291435477,0.114927157172,0.0845529057675,0.718838882264,0.0113734545073,0.0990164536899,-0.0522460432188,29.7995067065,19.058450676,24.4289786912,0.567651546147,0.360444088429,1.19579946883,0.284237726098,0.192221360047
2,3,0.614015278801,0.161146701009,0.515601281835,0.0338889247164,0.044222293788,0.205264505479,-0.00451045024796,0.016006161793,-0.00490321331723,23.2112442937,15.9769869614,19.5941156275,-0.0643480368457,0.311670380131,0.690660106841,0.997402597403,0.243769701471
3,4,0.44116529377,0.262079677279,0.335854653816,0.0433291558335,0.0393689756233,0.0818678595671,0.00194781955427,0.0090349962698,-0.000341083437909,20.4933321216,9.92889339479,15.2111127582,-0.328583056116,0.515506149226,1.71083028993,0.756476683938,0.585451451537
0,1,0.661006287266,0.178470175606,0.596680215657,0.0198520971663,0.0113368577608,0.0448988898048,0.000392893065652,0.00309107179192,0.000394555193181,31.8576034256,25.0431039903,28.4503537079,-0.656704633993,0.213904961533,0.941593187929,0.80523255814,0.233729887927
1,2,0.736187821637,0.201505926977,0.741522022039,0.0137876934464,0.0741235825709,0.672985352442,-0.012007587705,-0.00605742700066,-0.0185427612091,34.3788541294,29.3046582202,31.8417561748,0.535538852093,0.147596423373,0.926793310766,0.610465116279,0.206180884587
2,3,0.641104325315,0.251644415733,0.605457759947,0.0998483711219,0.0132712854773,0.00766125091069,8.07884712139e-07,3.25549284826e-05,-1.12557312689e-06,35.5559205324,19.928688075,27.7423043037,0.488186947204,0.439511401292,0.740035763681,0.892128279883,0.387393284249
3,4,0.652591327933,0.313908765799,0.668346861764,0.20377148121,0.137093694468,0.377557427963,0.0453647229568,0.105470472977,-0.00194800711195,39.2243123397,17.2647182891,28.2445153144,-0.293708397511,0.559846501844,1.888986334,0.465793304221,0.570595596419
0,1,0.795217520111,0.15454749287,0.835592991307,0.0225231547562,0.0546798294561,0.373969293614,-0.022047738418,0.0319392844598,0.0146749624208,34.2770889013,28.5855709709,31.4313299361,-0.400618082011,0.166044378704,1.13386237294,0.187919463087,0.165373549731
1,2,0.744996381752,0.176440535478,0.74630928787,0.00990261315002,0.01871569274,0.528857574249,0.00318368759644,0.00941172866631,-0.0113288744232,31.7524617226,27.7665719317,29.7595168271,0.429168757703,0.125530103013,1.091316488,0.607382550336,0.21926750468
2,3,0.667976159749,0.201303883186,0.62175911755,0.0998052971227,0.142008130289,0.693897569918,0.022498513826,0.0655429088621,-0.0224239043204,33.3760769261,19.0614047836,26.2187408548,0.5438927001,0.428890195039,0.786217248752,0.89898989899,0.305510957364
3,4,0.469818841955,0.27330365945,0.376651366429,0.0226174878254,0.00463387259755,0.0559848989955,-0.000259709376398,0.00307105357799,-0.000292209356968,25.0435731137,16.4088298729,20.7262014933,-0.279074686256,0.344788788789,0.702851479101,0.759663865546,0.604535858407
0,1,0.529389125397,0.287507169772,0.461738489742,0.120282827381,0.0469200368196,0.313962936965,0.00393237230904,0.0328433001821,-0.00545630744815,35.7650192226,13.4834706789,24.6242449508,0.687554899651,0.622998366224,1.15846799232,0.581542351454,0.605092032163
1,2,0.653076511087,0.191672817222,0.59025156225,0.0961622677704,0.0160650039577,0.0267980905045,4.71158533212e-06,0.00025323998723,4.58529741623e-05,37.7167883712,21.0389831424,29.3778857568,-0.296330072475,0.442185189912,1.59520132173,0.918987341772,0.262812419122
2,3,0.764652207755,0.210391534219,0.801402018907,0.101192349246,0.142277199093,0.292499328879,-0.000912670616229,-0.0180159584923,0.00448034455177,42.0574007712,27.6334113007,34.845406036,-0.256316144586,0.342959602971,0.697121365719,0.698734177215,0.259195032282
3,4,0.76027042471,0.208310706606,0.791778561128,0.183858722176,0.35514124471,0.764787361992,-0.00478313748934,0.000545578921092,0.0520088525333,43.9146260408,23.9484002151,33.9315131279,-0.0284563960982,0.454660044405,0.546016515565,0.777215189873,0.264359093621
0,1,0.735430116824,0.211699860921,0.744084304844,0.169159842343,0.00552145763128,0.819931974351,0.00674960713572,0.14055505649,0.0132490979978,30.4782104264,16.3574524727,23.4178314495,0.73346645301,0.463306662568,0.944244727809,0.800995024876,0.266909090193
1,2,0.711267869307,0.242126906697,0.718956971661,0.197470505305,0.040783588146,0.915520374028,0.0351292010933,0.153246318049,-0.0189268213821,30.544941852,14.8395926426,22.6922672473,0.690313634255,0.514171848337,1.1245348188,0.199501246883,0.33016558654
2,3,0.725750201417,0.225420441556,0.735542689411,0.192795041,0.194072309208,0.779601277653,0.0529608307158,0.105915056104,0.0449235728156,30.6928470885,15.4194556136,23.056151351,0.576917307772,0.497620550837,1.27971689907,0.438902743142,0.283128460086
3,4,0.539696259867,0.266391789441,0.462375,0.07637520125,0.0247943932539,0.312304576645,0.0075084570807,0.0369007422579,0.00170769371865,24.3102552223,12.1988315435,18.2545433829,-0.460454296048,0.498202242965,1.46053162727,0.135,0.517563278906
0,1,0.594659674604,0.232621775005,0.518915425294,0.00647827160309,0.00810885838052,0.25672195153,-0.00361695317234,0.00780328706388,-0.00184461671037,28.3619288616,24.2563392279,26.3091340448,-0.0382282726813,0.1447570669,0.855640084402,0.873323397914,0.385824527482
1,2,0.601310707227,0.239166735755,0.532965678381,0.0701687323234,0.00204075548655,0.0175934156004,1.91136772309e-05,-0.000594908266153,7.77094638588e-06,32.7219717901,18.9671411378,25.844556464,-0.0870522033226,0.420354578279,0.585430000099,0.918032786885,0.41105600713
2,3,0.65806519892,0.227046765006,0.618610647487,0.0505579819,0.0845058205098,0.159526752866,0.0087430426978,0.0167664442588,0.00621945328307,33.5939237541,22.9532215491,28.2735726516,0.0425716065214,0.31674484597,1.461364537,0.804185351271,0.32799257239
3,4,0.842972474137,0.207493683967,0.960706170639,0.222279493637,0.547700492019,0.428140285405,-0.0642737124013,-0.0817520564029,0.0208727413044,43.8076445413,25.6043515258,34.7059980336,-0.553927243086,0.415527773886,1.24953710256,0.841791044776,0.171811864608
0,1,0.63803468736,0.218145211278,0.578730720848,0.0792029436932,0.0531405472892,0.220335084233,0.00226979795584,0.0039184162819,-0.00199745315533,35.6555438162,20.962113586,28.3088287011,0.337977099837,0.412093847339,0.670782436733,0.652232746955,0.312634980502
1,2,0.622422398694,0.222534927737,0.556138657916,0.087270901825,0.0139176522776,0.00474873108449,-1.04190844268e-05,-0.000125828867772,2.23696944813e-05,35.4767319066,19.6302665807,27.5534992436,0.60294047529,0.446672071363,1.21153439391,0.987821380244,0.363930716888
2,3,0.68987611652,0.240929094171,0.681507965293,0.0533106597573,0.0211765464628,0.306027143665,0.00629913276724,0.0377658937657,0.00600210496132,36.6725523191,25.77226005,31.2224061846,0.0884418938468,0.297232987065,1.41449154216,0.46947082768,0.307222288898
3,4,0.746659247268,0.28006821657,0.810525774634,0.296056158285,0.211589510268,0.208357953162,-0.00227964912779,-0.0260226871783,-0.0027999295129,44.7151320659,19.8300038087,32.2725679373,-0.244196589386,0.55652588078,1.97784083634,0.964769647696,0.314438318874
0,1,0.732518669831,0.259405752613,0.767066588669,0.3615168333,0.317352218989,0.721682837669,0.127906477493,0.286443211147,-0.0340519307516,28.7007705684,9.9906927455,19.345731657,-0.000128499308782,0.651901584953,0.348098438416,0.837209302326,0.372398482739
1,2,0.794254798086,0.196438634497,0.853322222222,0.222584801111,0.11697936364,1.10728339297,0.0401357607283,0.144954383958,-0.0615075728268,28.1969270587,15.1301014904,21.6635142746,0.578578013889,0.463413106722,1.25357588034,0.433333333333,0.209007533885
2,3,0.604858935655,0.210656163759,0.522833333333,0.0748623606173,0.0213067376008,0.0585901454132,-2.50995066521e-05,-0.00285815164273,-0.000191831909269,21.8601445929,12.2284127497,17.0442786713,-0.234720506682,0.440606959495,1.6584025073,0.966666666667,0.336768411992
3,4,0.575326412143,0.262898904519,0.509833333333,0.0399402065432,0.212404508348,0.319527663163,-0.00562549856643,-0.00715648426923,-0.0107387776827,20.6351708564,13.6378049454,17.1364879009,-0.0331601899834,0.339099005271,0.661574002226,0.513333333333,0.509539970677
0,1,0.677274567815,0.175552225242,0.621107266436,0.00103506255764,0.0781245222723,0.122239939807,0.00132508831356,0.00145421421525,0.000153989454983,16.3259945811,15.5011428724,15.9135687267,0.598057563256,0.050523825948,0.981219345536,0.745098039216,0.222831027286
1,2,0.519688120001,0.178249771845,0.384794583707,0.0339196009735,0.00999179419198,0.00803457246132,-2.88548730145e-06,0.000289693486482,6.56514377994e-06,15.1987083835,9.02510196303,12.1119051733,-0.7577804676,0.406192833279,0.973916396922,0.935960591133,0.304348956165
2,3,0.655895174669,0.305355852957,0.66703875367,0.188780321674,0.025089929103,0.384928527956,-0.00250613048416,0.0708784469336,0.0105474239687,21.1475789484,9.71675730898,15.4321681287,-0.7580175783,0.540526254438,1.03631073654,0.4039408867,0.539500966046
3,4,0.963189367517,0.268700023492,1.27491567376,1.34208453989,0.0748025620305,0.35389881308,0.00688770864649,0.099841009916,-0.010296558204,31.4318334764,6.87541790777,19.1536256921,-0.645825375705,0.781259406552,1.29150571032,0.758620689655,0.228396092569
0,1,0.682578193269,0.212238564928,0.650591305181,0.053489915258,0.239742469819,0.0571668631868,0.000250977908477,0.000455779217375,0.0148451677545,35.3373480425,24.3669121883,29.8521301154,0.313195105014,0.310448759226,1.34498660127,0.771186440678,0.305519289448
1,2,0.620673357174,0.224822137527,0.55484734591,0.137105973109,0.00752324063116,0.0183501078227,-7.04666012661e-05,0.00185584357826,-3.10169031185e-05,36.1936158183,16.1663186167,26.1799672175,0.123599386765,0.55333784008,0.462904997248,0.776836158192,0.364311524273
2,3,0.620951520494,0.244489754305,0.568630676757,0.0718686174889,0.0119693266785,0.00327007522259,2.04627383564e-06,-0.000724508322124,3.33032866547e-05,34.3720821954,20.6003154518,27.4861988236,0.614982628563,0.400667223631,0.853066651512,0.830028328612,0.408532631256
3,4,0.793175362082,0.242086712079,0.876916828882,0.30548418702,0.0174597500174,0.222183073041,0.00469046606763,0.0177379034283,-0.000967569328208,44.9609499286,21.4110666151,33.1860082718,0.428485568844,0.52378527035,1.55087534569,0.642149929279,0.168035726947
0,1,0.706431619382,0.167976170932,0.670759047189,0.0167890900476,0.00307151668458,0.142900430194,0.000408591375984,-0.00409007754226,-0.000667790403756,35.2436505537,28.9813936539,32.1125221038,0.782213289011,0.177684683663,1.00123121485,0.677835051546,0.237159641435
1,2,0.760675980887,0.207379823643,0.791820187305,0.0315513765773,0.0206691292767,0.230310350576,-0.002603034477,-0.0148398542473,0.00302227922624,38.7639426704,30.8544863722,34.8092145213,0.740425908431,0.204041584869,0.980049142073,0.66064516129,0.283992018803
2,3,0.783445608116,0.195486989595,0.830513215401,0.0665819269201,0.0209331207298,0.52197152757,0.0114569394661,0.0394237832016,0.00679021431923,41.0761406475,29.7882801996,35.4322104235,-0.72266844767,0.274803335219,1.03966319581,0.701935483871,0.203010177625
3,4,0.472034359549,0.262559938874,0.372027923001,0.0158985850062,0.0380918645003,0.00247116963587,0.00015276962619,0.00113035660012,0.00013740814595,27.7684337327,19.5118563352,23.6401450339,-0.0252433070183,0.297336806136,1.42246287072,0.770025839793,0.563566628931
0,1,0.728725913697,0.208018891633,0.731027432882,0.152898858992,0.135536174751,0.268894134328,-0.00194888466034,-0.0235738856503,0.00230778108895,30.2958267868,16.6770428883,23.4864348376,0.0553024422554,0.449526728363,1.80834058658,0.826405867971,0.276359563435
1,2,0.728630720013,0.178664333993,0.71643521978,0.0725135255417,0.24100158161,0.438507193944,0.00544947647156,0.0548465997711,0.0420064235912,28.3957354997,19.1251202609,23.7604278803,-0.0308992167369,0.326479137648,0.674083671753,0.709046454768,0.229072682969
2,3,0.657886585618,0.239810382719,0.62712120206,0.124989245899,0.196520102907,0.767088886356,0.00858722430364,0.0694773064167,0.0293119464171,28.2534376379,14.9230217649,21.5882297014,-0.667986313121,0.471815714739,0.876403945188,0.840294840295,0.366980463795
3,4,0.60764012411,0.344061575139,0.6219242599,0.131831348587,0.0382880504282,0.547324084411,0.0148598640334,0.0882858051136,-0.0142681488342,28.3508071409,14.5331389113,21.4419730261,0.252503090779,0.487381828704,0.56893263671,0.857843137255,0.654456277377
0,1,0.821052251599,0.193177167889,0.905981489525,0.353735614009,0.344980345305,1.00011012985,0.0236734130027,0.0277599017974,0.0593195327643,50.9536768729,23.2038524149,37.0787646439,-0.424416955453,0.544608871451,0.628376177774,0.538728323699,0.166768735063
1,2,0.71363808098,0.218712296299,0.709424304187,0.0960615548602,0.173303238864,0.0395358529956,0.00628315473699,0.0178355543597,0.00335809157985,41.9940086342,26.2889963923,34.1415025133,-0.367821522062,0.373982212051,1.39934805124,0.836994219653,0.294265554151
2,3,0.687163114355,0.171785574698,0.64036499908,0.03326466711,0.0590744088778,0.0785480241053,-0.000465423556095,-0.00183894386955,-0.000189305860472,37.683793482,28.1153283038,32.8995608929,0.0970634213576,0.253914595483,1.33256098377,0.799536500579,0.223769926461
3,4,0.466379876903,0.238077501,0.349507566015,0.032539396151,0.0329871567849,0.00181478935665,-5.15699959707e-05,-0.000475962132853,-4.36335264581e-06,30.2598324097,17.0950487183,23.677440564,0.700510281176,0.435058050327,0.916286782522,0.550925925926,0.542373291058
