#num, CALIFA_ID,ned_name,ra,dec,Mr,u-r,objID,fiberMag_r,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroRad_r,petroR50_r,petroR90_r,z,re
129,K0130,MCG-01-10-019,55.17910252,-6.41515832,-20.62,2.35,587727179547148441,17.51489258,16.2768631,14.3880291,13.79454517,13.56080818,13.76541138,40.51068497,15.94995308,32.28016663,0.017532,20.195999145
130,K0131,NGC1542,64.30905477,4.78173325,-20.45,2.54,758884536641454214,16.77733803,16.6835804,14.58040905,13.63481331,13.13620758,12.80582809,22.35767174,9.824249268,24.73500633,0.012455,11.880000114
131,K0132,UGC03038,66.2554681,7.17097103,-21.44,2.52,758884537716507065,17.40748405,17.35198402,15.29036522,14.35493183,13.86365223,13.5023098,22.70781136,9.666527748,23.37844849,0.027,9.1079998016
132,K0133,UGC03107,69.34104995,9.54465172,-21.3,2.55,758884516243767683,17.86388397,17.74006844,15.5949707,14.64656067,14.14590263,13.75457859,20.57530594,8.811429024,22.27134132,0.028289,12.671999931
133,K0134,NGC1645,71.026665,-5.46567051,-21.45,2.65,758887368635908157,15.48579597,15.6178875,13.65984535,12.84391785,12.3955431,12.19241905,19.19940376,7.700593948,24.83467865,0.016251,10.692000389
134,K0135,UGC03151,71.33182617,11.06795094,-21.3,9.46,758884516244881484,17.4532032,24.56689644,15.16983891,13.93036652,13.32497025,12.82601929,28.02217865,11.44525146,27.86101341,0.0146,11.880000114
135,K0136,NGC1656,71.47243217,-5.13672362,-21.07,2.54,758885350540509317,15.26526642,15.32126999,13.42923927,12.64717007,12.47857094,12.1543951,22.28401184,9.051608086,27.86581421,0.012836,11.880000114
136,K0137,NGC1659,71.62477004,-4.78885333,-21.38,1.96,758887369173172270,15.74180698,14.75963783,13.24839687,12.71537113,12.42478085,12.29917431,27.89311981,11.52454758,27.69252205,0.015234,13.463999748
137,K0138,NGC1665,72.0711809,-5.42760992,-20.59,2.75,758887368099430596,15.4102211,15.35480309,13.22035503,12.4565258,12.05391884,11.90873241,35.8970108,15.72727394,35.94319153,0.009156,18.215999603
138,K0139,NGC1666,72.13684786,-6.57004677,-20.67,2.91,758885348392960141,14.92388535,15.55058575,13.25313091,12.43664074,12.03917789,11.8327322,32.73986816,10.01710701,29.38524818,0.009223,10.692000389
139,K0140,NGC1667,72.15492388,-6.31998221,-22.09,2.18,758887367025557624,15.49832344,14.46355534,12.79916382,12.09889221,11.72808552,11.58780289,26.8233223,12.17149258,27.28665352,0.015204,14.255999565
140,K0141,IC2095,72.1911669,-5.12462984,-17.61,1.44,758885350003900605,18.84423828,17.0086422,15.78689861,15.45884609,15.39975452,15.6670742,20.89706802,9.579540253,26.79994965,0.009542,11.484000206
141,K0142,IC2098,72.68448334,-5.41839055,-19.3,3.23,758885349467161005,18.1121254,17.11422729,14.52310467,13.76621819,13.31572247,13.07710457,34.83666229,15.53754425,41.22825241,0.009448,17.423999786
142,K0143,NGC1677,72.71700535,-4.8926564,-19.15,1.62,758885350004162675,16.96580887,15.51441383,14.32424831,13.82069302,13.59422398,13.43582821,17.70938873,8.131814957,20.39749527,0.009232,9.1079998016
143,K0144,IC2101,72.92566857,-6.23154448,-20.43,1.99,758885348393353338,17.47128105,15.7834549,14.45170593,13.67476273,13.22366238,12.96582699,27.20203781,11.57702827,28.68814659,0.015216,14.255999565
144,K0145,ARP180,73.35251007,-4.79267504,-20.07,2.49,758887368100085829,16.09146118,16.47932053,14.66407299,13.90888214,13.5222044,13.32338428,14.64999771,6.363108158,19.67706108,0.014515,10.692000389
145,K0146,UGC03253,79.92452377,84.05262112,-20.8,2.38,758882632360525902,16.3497467,15.68319702,13.81670284,13.14404011,12.77802849,12.66493893,25.84982872,11.84622478,26.74082565,0.013766,12.276000022
146,K0147,NGC2253,100.9243144,65.20637251,-21.2,2.37,758878271364923652,15.76509666,15.00706387,13.22585487,12.47033405,12.15640354,11.99257946,32.36256027,13.62143326,29.13060188,0.011956,13.859999656
147,K0148,UGC03539,102.2250121,66.26163525,-19.25,2.31,758878272438993280,17.76300621,16.77971649,14.98747063,14.27588081,13.85544491,13.61809635,23.14572716,10.46800327,29.49893951,0.011031,10.692000389
148,K0149,NGC2347,109.0170278,64.71132888,-21.6,2.15,758877527269048502,15.77247143,14.92451382,13.33115864,12.58015728,12.16492081,11.95486641,24.27723694,10.47070599,26.92656898,0.014857,11.880000114
149,K0150,UGC03899,113.1572838,35.61447846,-19.06,1.21,587725550653473063,17.87105751,16.20813942,15.1890707,14.84950066,14.66230869,14.58360004,14.41091347,6.730343342,19.45492363,0.012956,6.7319998741
150,K0151,NGC2410,113.7594248,32.82210167,-21.6,2.52,587727867252506942,15.90379238,15.28317451,13.45998669,12.66019058,12.25178528,12.06767464,31.92745018,12.43025303,38.42434311,0.0155906,13.859999656
151,K0152,UGC03944,114.6521153,37.63350881,-20.1,1.86,587725550654521682,17.66410637,15.82259941,14.33517838,13.81187248,13.53130627,13.4677639,25.46860886,12.04550934,25.98309898,0.0130247,13.067999839
152,K0153,UGC03969,115.3097604,27.61406496,-21.08,2.34,587731872846119109,17.72756958,16.86084557,15.19615936,14.39491844,13.93307781,13.58009624,22.36842346,9.638975143,22.74020958,0.027497,8.3159999847
153,K0154,UGC03973,115.6367677,49.80966319,-21.78,1.21,587738067802783786,16.07933998,14.66973782,14.49069977,13.28571415,13.82545757,13.71170425,24.24639893,10.97427654,28.15002441,0.022,13.463999748
154,K0155,UGC03995,116.038031,29.24743174,-21.72,3.37,587731873383710955,15.61442661,16.00367355,13.25419426,12.55551815,12.1147213,12.03202438,39.40445709,15.97476292,38.75069809,0.015931,17.819999694
155,K0156,NGC2449,116.8345772,26.93019628,-21.52,2.87,587731520660242546,16.03713799,15.81126595,13.64918423,12.83742332,12.41520119,12.18851662,24.35788536,9.994130135,27.33449173,0.0163354,10.692000389
156,K0157,UGC04029,117.079012,34.33226794,-20.34,2.66,587728932408459307,17.40763474,16.61779213,14.74229717,13.82641888,13.31647015,13.19068336,25.56661797,11.1949234,30.07128906,0.014837,14.255999565
157,K0158,UGC04054,117.7335477,23.8959135,-18.66,2.2,587732156314419544,17.733078,16.43197823,14.62522602,14.05861378,13.7206974,13.72287178,28.80618668,12.15932846,32.22712326,0.00715844,13.463999748
158,K0159,IC0480,118.846788,26.7411225,-20.19,2.45,588013382183289348,18.51623344,16.58298683,14.72339344,14.02776051,13.67835712,13.45454407,31.92039108,14.07215214,32.61774445,0.0152148,13.463999748
159,K0160,NGC2476,119.1882763,39.92789037,-21.24,2.65,587725469052960893,14.77839851,15.33498001,13.37071133,12.55793953,12.15720177,11.85930538,17.90200806,6.8393116,22.21045876,0.012442,7.5240001678
160,K0161,NGC2480,119.2935199,23.77980699,-18.61,1.96,587734622162911329,17.46283913,16.41310883,14.7895155,14.29650974,14.11017132,14.57939243,24.80133438,10.1805439,26.12728119,0.00780175,21.780000686
161,K0162,NGC2481,119.3073062,23.76776632,-20.63,2.6,587734622162911325,14.67952347,15.02161312,13.1212635,12.26784229,11.84200096,11.53947639,15.04040432,6.148961544,20.47302055,0.007298,6.7319998741
162,K0163,NGC2486,119.4853672,25.16086767,-21.07,3.01,587734623237111914,15.79326344,16.35826492,13.96128273,13.21647072,12.88117599,12.90633774,35.11699677,12.30778408,29.95423317,0.0154787,12.671999931
163,K0164,NGC2487,119.5852683,25.14921452,-21.61,3.2,587734623237111983,15.95712185,16.07454491,13.47103977,12.7554388,12.42924118,12.46281338,38.85283661,19.38757706,38.61821365,0.0161302,23.36400032
164,K0165,UGC04132,119.8043613,32.91467311,-21.47,2.39,587731886270513303,16.63895607,15.64392376,13.85767841,13.09253216,12.67301941,12.39828587,30.42678261,13.2334938,30.60113716,0.017372999,14.255999565
165,K0166,UGC04140,119.8425679,18.1101867,-19.6,2.23,587739115234852912,18.33453178,16.96743393,15.15050411,14.66039467,14.3336525,14.52342987,23.20859337,10.14182854,26.13169098,0.015843499,11.484000206
166,K0167,UGC04145,119.9171626,15.38681243,-21.14,2.46,587741421633011829,15.24602604,15.63998032,13.87119579,13.09643459,12.9173317,12.4125042,14.12599087,6.216873169,19.17690849,0.0155093,8.3159999847
167,K0168,UGC04136,119.9768333,47.4131016,-21.35,2.85,587737825137787048,15.88837719,16.63362503,14.64182186,13.67320251,13.16035557,12.79408455,11.50620365,5.219962597,16.94303131,0.022304401,5.9400000572
168,K0169,IC0485,120.0823598,26.70144034,-21.31,2.56,587732156852797599,16.27259064,16.84722137,15.06766033,14.19140816,13.74005127,13.40581894,10.06207943,4.616003036,13.28171444,0.027784601,5.5440001487
169,K0170,NGC2507,120.4050377,15.70973668,-22.05,2.95,587741421633273933,15.57254601,15.19939041,13.00173378,12.16191578,11.72249317,11.51111698,30.07346344,12.99885273,33.64282227,0.015257,15.444000244
170,K0171,NGC2513,120.6028001,9.41355335,-22.29,3.09,587745244688875782,14.9737711,15.08735561,12.79916096,11.94255066,11.51290226,11.28012848,29.62482262,11.86801338,36.60797501,0.015661,17.423999786
171,K0172,UGC04176,120.6785455,40.67862624,-18.61,1.55,587727867256766689,18.60847473,16.45936012,15.19315338,14.79117393,14.66740322,14.6278286,25.20927429,11.05819893,26.76212502,0.0105255,13.463999748
172,K0173,UGC04190,120.7397158,16.29931199,-21.25,2.76,587739376154837059,15.46611595,16.00116348,13.9770155,13.15116119,12.70725441,12.42312241,13.91019154,5.729241371,19.12718391,0.0162047,7.1279997825
173,K0174,UGC04197,120.8563635,10.05052707,-20.7,2.94,587742009505611965,16.58994102,16.49673271,14.27050495,13.49357605,13.01444149,12.74431992,28.11563683,10.67128944,30.18282127,0.0152621,11.088000297
174,K0175,UGC04210,121.2725104,25.06258473,-19.64,2.25,588297863635140914,18.02219772,17.12355614,15.38665009,14.78205872,14.49713707,14.307868,19.69677353,8.251830101,19.95876312,0.0168033,8.7119998931
175,K0176,UGC04195,121.278753,66.78303386,-21.0,2.8,758878272442335430,16.88575935,16.26626205,14.0317955,13.33125114,13.00213242,12.90739536,30.79148293,14.87031078,29.7998333,0.01644,15.048000335
176,K0177,NGC2522,121.5560118,17.70657637,-21.65,2.87,587739377229168774,15.0890522,15.72102165,13.66387653,12.698699,12.18739605,11.8428812,16.32608414,6.606180191,21.2288208,0.0157167,7.5240001678
177,K0178,UGC04233,121.8219625,8.86905772,-21.41,3.04,587744873711534158,17.69095612,17.31594086,15.0546875,14.22132492,13.82865238,13.55630779,26.66760445,11.06553364,26.55311394,0.0297358,9.1079998016
178,K0179,NGC2530,121.9816865,17.81849704,-20.92,1.93,587739407293612257,17.23148918,15.57105446,13.98953152,13.53020477,13.31977749,13.50520992,34.53866577,14.53536034,29.99550438,0.016772,17.027999877
179,K0180,UGC04240,122.0255349,14.83774541,-21.2,2.77,587741490352226845,17.10654449,17.20134354,15.19413376,14.3506813,13.89160252,13.61374283,20.64059639,8.357463837,24.49727058,0.028536901,9.1079998016
180,K0181,UGC04245,122.1909594,18.19420994,-20.81,2.36,587739377229496527,16.941185,16.17405128,14.42456627,13.70778561,13.34682178,13.14038849,21.07261467,9.667438507,24.70746994,0.0173641,11.484000206
181,K0182,UGC04258,122.6991446,46.91227547,-18.23,1.81,587725550659371050,19.17940331,17.11965179,15.65824795,15.18988419,15.06175327,15.50201416,26.42583847,11.60881519,26.77501488,0.0104599,12.276000022
182,K0183,NGC2540,123.1935364,26.36177728,-21.45,1.99,587734621627940968,16.90603638,15.50948811,13.99482918,13.43320465,13.15786839,13.09089851,27.38972664,12.3191824,26.72134781,0.0209458,12.671999931
183,K0184,NGC2543,123.2413576,36.25463163,-20.46,2.66,587731886272413783,15.91904068,15.37915039,13.20945454,12.55401611,12.16360664,12.08112144,43.14103699,18.05044174,37.83042145,0.00822819,23.760000228
184,K0185,UGC04280,123.6389345,54.7995639,-20.03,2.33,587738065658249278,16.59182167,16.01865578,14.31003857,13.58841896,13.2050724,12.98314285,17.36874008,7.772194386,20.09110069,0.0117091,7.5240001678
185,K0186,IC2247,123.9962409,23.19961777,-20.33,3.16,588016878289027110,16.707201,17.0777607,14.63949585,13.78979111,13.30004025,12.99368858,28.97284889,10.20634365,31.04460716,0.0144204,12.671999931
186,K0187,UGC04308,124.3574994,21.68548662,-20.82,3.86,587738946660139120,16.80148125,16.84159088,13.57617378,12.88531685,12.70738506,12.82450676,47.39971924,18.87430954,38.92768097,0.011895,22.572000503
187,K0188,NGC2553,124.3958317,20.90306246,-21.05,2.67,587739153892311210,15.65726662,15.9943676,14.06752396,13.23924541,12.80952168,12.58516598,17.30425835,7.071613789,22.76135826,0.0156041,7.9200000762
188,K0189,NGC2554,124.4729443,23.47218384,-22.11,2.86,588016839634255975,14.84264183,14.95715904,12.82379627,11.96369171,11.52636147,11.31520653,28.50082016,11.41117191,33.91327667,0.01378,16.236000061
189,K0190,UGC04262,124.7615894,83.26646566,-21.37,2.98,758882136840142925,16.25045204,16.30135155,13.94646549,13.22640038,12.87975979,12.92608929,29.0603714,12.10380173,29.84000587,0.019,14.255999565
190,K0191,NGC2558,124.8031677,20.51072781,-21.55,2.88,587739114700275742,15.53987789,15.88768005,13.66394711,12.89305401,12.49515629,12.34758377,34.59075928,11.68681335,30.20329475,0.0166327,15.444000244
191,K0192,NGC2565,124.951253,22.03144636,-20.89,2.26,587738946660401276,14.67552376,15.22499752,13.72111797,12.84970188,12.45386696,12.16729069,9.250409126,4.000378609,13.77067184,0.012027,7.5240001678
192,K0193,UGC04323,125.0828724,66.98205247,-21.0,2.83,758878272979861540,15.31959915,15.79546833,13.69441128,12.88366127,12.47217751,12.27357483,16.57339668,6.811741829,22.16115379,0.013323,10.295999527
193,K0194,NGC2572,125.3526244,19.14777736,-21.72,2.47,587739406758248597,16.51870537,16.32002449,14.55276012,13.72608089,13.28648758,13.04327488,16.32895851,7.204335213,19.46692467,0.0265812,7.5240001678
194,K0195,NGC2577,125.6810189,22.55306741,-20.48,2.72,587738946660794449,14.95192242,15.01166916,13.00871277,12.16340923,11.69900131,11.42041206,21.49515533,8.786547661,27.03458405,0.007055,11.088000297
195,K0196,UGC04375,125.7968451,22.66465076,-19.82,3.1,587738946660860019,17.17465401,16.0078907,14.34780216,12.80109215,12.42253876,12.33550835,38.7415657,17.52634048,36.88532639,0.006871,22.968000412
196,K0197,IC2341,125.9226736,21.43487975,-21.18,2.42,587739153356095622,15.76335907,15.8618145,14.10703278,13.32389069,12.92598057,12.68297577,15.69328594,6.296300411,20.3582077,0.0171635,7.1279997825
197,K0198,UGC04386,126.0068296,21.02717071,-21.18,3.26,587739152819159252,16.34875107,16.4434185,13.94211197,13.0834446,12.56430626,12.31347466,35.05071259,13.61218262,37.09417725,0.0155064,15.444000244
198,K0199,IC2361,126.4354114,27.87456888,-18.8,2.04,587735241172516982,17.57691002,15.92286301,14.43870544,13.7955637,13.46874428,13.38560486,22.97994614,10.51849079,25.54817581,0.00697024,11.088000297
199,K0200,UGC04405,126.6370156,23.1927547,-21.21,2.61,587738946661253259,15.77694988,16.19399452,14.34469795,13.48083591,13.02116013,12.71344757,16.4750042,6.690829277,22.07636261,0.018849,7.5240001678
200,K0201,NGC2592,126.7835439,25.97031638,-20.38,2.67,588016840709374032,14.59316444,15.07874107,13.11077023,12.26502323,11.80907917,11.52496052,17.59176445,6.923797607,22.49697304,0.006628,7.5240001678
201,K0202,UGC04416,126.8199677,22.87757692,-21.39,2.24,587739154430492793,16.49345207,15.56215858,13.9442606,13.23539448,12.84591007,12.77477455,39.5595932,15.0457983,31.69363785,0.018473,16.631999969
202,K0203,NGC2596,126.8604878,17.2840765,-21.38,2.55,587741533304062219,16.9751091,16.06263924,14.11661816,13.41388988,12.9708786,13.04743671,26.86800575,12.35378742,28.09496689,0.019850099,12.671999931
203,K0204,NGC2595,126.9250956,21.47910031,-21.19,11.37,587739152819617839,16.31701088,24.39728355,13.73522758,12.93394756,12.63931751,12.53783417,46.83840179,19.38453102,41.53199387,0.014452,28.115999221
204,K0205,UGC04425,127.0599291,28.0573125,-20.58,2.47,587735043611426934,16.93369675,16.72141838,14.80068493,14.16843414,13.90941048,13.96393013,27.55543709,11.02992153,27.47456741,0.019755701,11.880000114
205,K0206,NGC2598,127.5105053,21.48864936,-20.8,2.41,587739377768988784,15.92771626,15.98002911,14.24963474,13.4618597,13.05517387,12.83858109,19.50513077,8.440019608,22.16314316,0.0152744,7.9200000762
206,K0207,UGC04464,128.2508378,26.01402975,-19.76,2.19,588016878291124448,18.23141289,17.07293892,15.34027386,14.77684975,14.4842701,14.52242756,20.68389893,9.749660492,26.87420654,0.017650999,11.088000297
207,K0208,UGC04461,128.3444674,52.53226763,-20.66,1.79,587725551199125604,17.46380806,15.59010029,14.18060398,13.70559025,13.45037174,13.49633789,27.74058533,12.05421352,29.40768433,0.016638501,11.880000114
208,K0209,NGC2604,128.3464046,29.53880894,-19.34,1.85,587735044149084285,17.17055702,15.22993565,13.69951057,13.27880669,13.17366982,13.48032665,43.48810196,19.48284912,38.49800491,0.00694248,15.840000152
209,K0210,UGC04468,128.3781877,41.52546652,-21.9,2.81,587731887349039209,16.2054882,16.25338364,14.21251488,13.36407375,12.94670391,12.726861,26.49025536,9.9787817,29.84833908,0.0247557,15.444000244
210,K0211,UGC04505,129.0485967,50.41899382,-19.63,2.56,587725470132207679,17.50319099,16.53166962,14.58084679,13.86397457,13.45186234,13.2896204,22.34916115,9.795593262,24.08970833,0.0108523,9.1079998016
211,K0212,NGC2620,129.3675776,24.94671613,-21.98,2.83,588017978334969911,16.45013809,16.33055305,14.20454788,13.400424,12.96093178,12.73077297,31.04452515,12.69645596,34.00005341,0.0260935,14.255999565
212,K0213,NGC2623,129.6000321,25.75453262,-20.96,2.26,587738947736633359,16.68318367,16.04033852,14.31274033,13.68212318,13.32918835,13.18679237,14.28993702,6.322453022,16.41004753,0.018472999,9.50399971
213,K0214,UGC04515,130.0394623,52.45598823,-20.83,2.97,587725471206801501,16.63104439,16.60301399,14.28182316,13.53853416,13.13336849,13.00865364,22.02032471,9.794034958,26.17490196,0.0166065,12.276000022
214,K0215,UGC04532,130.4219066,18.85992562,-19.01,1.75,587741533305700573,18.55089188,17.03326607,15.67359924,15.2232542,15.0263958,15.02228546,17.85321236,8.207817078,21.39262009,0.0154997,8.7119998931
215,K0216,NGC2638,130.60736,37.22104008,-20.83,2.59,588013383263387679,15.50003719,15.68989754,13.84273529,13.00570679,12.55623627,12.24990749,14.69829559,6.449679852,20.07294655,0.0128801,6.7319998741
216,K0217,UGC04548,130.7814327,18.22260437,-20.31,2.38,587741489819353288,17.84995461,16.99100113,15.26159763,14.55225182,14.18863106,13.88512802,19.72350311,8.368709564,19.59387016,0.020976299,9.1079998016
217,K0218,UGC04550,130.8163486,13.08579916,-18.82,2.11,587742008973197602,18.06710625,16.09144211,14.54319382,13.86323929,13.4965353,13.43799686,30.49177933,13.56180096,36.58256531,0.00692045,16.236000061
218,K0219,NGC2639,130.908622,50.20553788,-21.82,2.71,588007003626471495,14.84803104,14.42983913,12.48581791,11.66393948,11.23364925,10.94717026,24.11586761,10.44986057,28.32668877,0.010854,13.067999839
219,K0220,UGC04546,130.9638785,51.99119402,-20.52,2.81,588007005237674092,15.9125309,16.80097771,14.83079243,13.92647362,13.45265579,13.09879017,8.716012955,4.025741577,12.80050564,0.0173929,4.3559999465
220,K0221,UGC04551,131.0246618,49.79386454,-19.8,2.57,588010137338183767,14.58203983,14.97121716,13.14061356,12.34948635,11.93994427,11.65759277,9.874692917,4.447646141,13.09108543,0.005797,4.751999855
221,K0222,UGC04559,131.031705,30.11913651,-19.35,2.59,587735043076325545,16.73638916,16.07824516,14.23062134,13.33818245,12.8691206,12.57754898,23.70019722,10.20889664,28.42576408,0.00696211,11.484000206
222,K0223,IC2393,131.7049625,28.17131391,-22.01,2.69,588016878292762688,15.40810585,15.76979637,13.82602119,12.94988251,12.48421001,12.21919727,18.58565903,7.229698181,23.98681641,0.021029299,11.484000206
