,#Populacao,Conc,Exc,I1,I2,I3,I4,I5,I6,I7,M_p,M_t,Rm/re,Sim,a,b,f=a+b/2,flong,obj,std,tetha,tm,tm_std,tp,tp_std
K0679,4,0.33881880427,0.740861509376,1.63275525845,2.03708928727,1.44615969122,1.55802992726,1.93385220968,1.81777576713,0.12488958814,28568.7129016,269376.653053,1.07322864828,0.838526912181,46.4798372284,12.0447148638,29.2622760461,3.11227819124,,0.359656082683,-0.188365431876,9.21139550887,0.282217154373,9.54837883354,0.0572298419097
K0707,1,0.354081662055,0.222821079153,0.448061875768,0.0122359665086,0.0137356760505,0.0532886500901,-0.000299444960523,-0.000411064608975,-0.000248552087875,242744.097091,788007.77449,0.558881380943,0.919831223629,32.5461799157,25.2942049846,28.9201924502,1.16483931337,,0.198782887873,0.455281973678,8.8352162429,0.252426825442,8.49398453739,0.148935772432
K0707,2,0.374325471448,0.0520427801225,0.514930388649,0.000755961062026,0.00596660264846,0.0617890252595,0.000116487988502,-0.000149584606772,0.000116632104439,251754.957181,788007.77449,0.593133832673,0.776371308017,32.0692696432,30.4002956944,31.2347826688,1.04586795755,,0.229291727898,0.28735627971,8.8352162429,0.252426825442,8.77430054181,0.0485390240677
K0707,3,0.315349355853,0.315791769565,0.784850198231,0.0808409209394,0.0145146793468,0.0229970915595,-4.36698078402e-06,0.000719852049696,-3.0224096754e-05,182526.658667,788007.77449,0.740588526496,0.909090909091,44.9764404043,30.7732507003,37.8748455523,1.46140366402,,0.258009262709,0.010706373562,8.8352162429,0.252426825442,8.943376502,0.0418833248171
K0707,4,0.171875690735,0.264314659066,0.828969156197,0.0608870146903,0.0109894500913,0.381676056327,-0.00874210054745,0.0391960118848,-0.00623402412079,110371.934331,788007.77449,0.784444704386,0.840549102429,45.1377630721,33.2071906147,39.1724768434,0.738618548125,,0.186840022293,0.0781751339495,8.8352162429,0.252426825442,9.12936916261,0.100892542988
K0711,1,0.397563773254,0.655697109286,1.24991773387,0.970190783422,1.54446250469,4.69539268143,2.52097716898,1.59388887581,-0.56945399732,21145.5776006,131002.466852,0.918950682354,0.505307855626,45.8832882838,15.7977487916,30.8405185377,1.37867806861,,0.372958466757,0.582882864161,9.00992961227,0.274180643606,8.63814266954,0.161698651857
K0711,2,0.547779422032,0.631353312441,0.833196016297,0.401736700022,0.0974852623604,0.131771544877,-0.000317758113884,0.0076049386824,0.0017020574506,36943.2432644,131002.466852,0.729760234641,0.974468085106,37.1349116143,13.6896621594,25.4122868868,1.38396813576,,0.348952652207,0.572666940842,9.00992961227,0.274180643606,8.94243194869,0.0576399981014
K0711,3,0.455680423708,0.649247686091,0.898542326845,0.492344172498,0.969177774215,3.08916053372,0.248481532499,0.496777290973,0.238225696987,40608.4561509,131002.466852,0.745360339194,1.0,38.784041224,13.6035922021,26.1938167131,0.950788177376,,0.387444293884,-0.753091700569,9.00992961227,0.274180643606,9.12922831025,0.0636316473677
K0711,4,0.347032727232,0.445980594084,0.721800682848,0.14651083246,0.207993343638,1.09523111594,0.0450073583506,0.113971117148,0.0469284414556,32305.1898362,131002.466852,0.702620635822,0.660980810235,32.1882711619,17.8329268666,25.0105990143,1.19779739582,,0.268114698229,0.613693644588,9.00992961227,0.274180643606,9.33139051603,0.0814941781126
K0713,1,0.17049346999,0.860344536955,3.09306105629,8.84894267013,4.77842459792,17.2385907236,4.9663039757,12.0497019359,-0.944273119715,3019.12516843,61813.4607418,1.5051880393,0.870813397129,50.3620028266,7.03332882462,28.6976658256,1.14815360115,,0.411209952269,0.713781376451,8.55027136822,0.766303103672,7.52238028215,0.366310673661
K0713,2,0.258518441883,0.791159584366,1.91568416474,3.08200891265,1.5976336146,6.05003174549,2.2061611765,2.7183119007,0.188980535428,12224.9192067,61813.4607418,1.17355353573,0.956937799043,39.1737438044,8.18106093803,23.6774023712,1.07605706568,,0.361685426299,0.745432474999,8.55027136822,0.766303103672,8.29527694013,0.135014699637
K0713,3,0.5614580691,0.654909469316,0.705477374034,0.308392409505,0.312475845317,1.62524905986,0.179561405917,0.269198238641,0.0215747067896,21995.5868973,61813.4607418,0.657102766924,0.3961352657,22.8467640121,7.88420191736,15.3654829648,1.34097136529,,0.344390026115,0.599987334523,8.55027136822,0.766303103672,8.92616315242,0.28688271538
K0713,4,0.377127998461,0.392918946493,0.340213572485,0.0246413832498,0.00128880931244,0.036358223402,1.30812313926e-05,0.00225136544351,-6.62783621304e-05,24339.4786617,61813.4607418,0.482598761394,0.836538461538,14.3816116758,8.73080396726,11.5562078215,0.792254889133,,0.183541819498,-0.526035136579,8.55027136822,0.766303103672,9.46154442106,0.130441092573
K0749,1,0.347952523726,0.45641188173,0.831386149395,0.204416284512,0.961090966439,1.4025166278,-0.0201766146741,-0.097643512005,-0.00937298114999,27267.8663748,195661.450064,0.762172640518,0.322678843227,41.0674151597,22.3237589288,31.6955870443,0.54838258157,,0.268494232384,-0.075657715616,8.44579265965,0.323177654381,7.99343820568,0.20705247224
K0749,2,0.333931273087,0.460671229335,0.825427604373,0.205605249188,0.243498916858,0.196936960299,-0.00126220052804,0.0192598243206,-0.00123826313849,42601.2623124,195661.450064,0.754758702136,0.727549467275,40.9930273037,22.1087190215,31.5508731626,0.591717016498,,0.280475241197,0.251416121439,8.44579265965,0.323177654381,8.38924070679,0.0741668623299
K0749,3,0.415785522851,0.459177693029,0.763484645417,0.17466815685,0.0645042408802,0.148525723491,-0.00491878995002,0.0410581762372,-0.0077953582991,54737.7362636,195661.450064,0.712338350691,0.525190839695,39.3402767287,21.2760992173,30.308187973,0.580680456442,,0.300750066039,0.219117150102,8.44579265965,0.323177654381,8.6063404664,0.046776225198
K0749,4,0.503560684149,0.555796182002,0.663051661957,0.197589795104,0.304759675209,0.248154213198,0.000226085671263,-0.0101136239707,-0.00188418412338,71047.4833813,195661.450064,0.651494316197,0.829268292683,38.1198356126,16.9329765205,27.5264060666,0.562732117214,,0.309195805662,-0.342718179505,8.44579265965,0.323177654381,8.79445976914,0.10930789347
K0758,1,0.496968587039,0.513834706567,0.678032375261,0.175385786503,0.257131673055,1.45201264056,0.134179063517,0.174637040837,-0.0330229847098,34681.9468748,121476.798339,0.649423198833,0.408239700375,34.2258267674,16.6394091134,25.4326179404,1.15466570105,,0.333859634217,-0.668721496107,9.012058983,0.301366111151,8.57483501464,0.169509294458
K0758,2,0.49053899843,0.763836276641,1.38036671606,1.5240532966,0.96453702074,3.92882212215,0.952718131047,1.13137293239,-0.175542240066,33686.2618752,121476.798339,0.958663725498,0.701688555347,52.79654477,12.4686285934,32.6325866817,0.810485540885,,0.405403595438,0.668564415232,9.012058983,0.301366111151,8.98512189315,0.0581148210839
K0758,3,0.393757283187,0.467385646874,0.799735294221,0.19915756865,0.0988700902294,0.142811138462,0.00294406949735,0.0150086164661,0.00210852345642,27630.8269791,121476.798339,0.741548852185,0.930581613508,36.44506039,19.4111622642,27.9281113271,0.806356171164,,0.278835171463,0.590579446822,9.012058983,0.301366111151,9.14302577384,0.0678995238389
K0758,4,0.221444526753,0.369966009605,0.619147520671,0.0714410753555,0.0366197378295,0.345657971385,0.00656205579331,0.0222559565409,-0.00301610939192,25477.7626099,121476.798339,0.671278905137,0.551594746717,30.739822323,19.3671329222,25.0534776226,0.894883793295,,0.187759726128,0.655846464328,9.012058983,0.301366111151,9.346073558,0.0749899322074
K0775,1,0.38889205063,0.79488505185,1.47149485331,1.82973219552,2.95680044705,11.4911342457,10.446963379,4.75282162978,-4.65131884595,41236.2917304,234771.252119,0.991549851837,0.305164319249,49.0529664232,10.0614966645,29.5572315439,1.34421353772,,0.416794326528,0.626368252789,9.16253050827,0.28854514002,8.76074843088,0.137515337021
K0775,2,0.445899039647,0.786337009418,1.41553153034,1.66908519794,1.55648543196,5.33813971534,1.36219638838,1.63281628824,0.728633865121,57657.3474201,234771.252119,0.975990882587,0.732394366197,48.0287196104,10.2619598658,29.1453397381,1.62127240475,,0.400394962738,0.528348881164,9.16253050827,0.28854514002,9.11236322783,0.0617334972431
K0775,3,0.258296120836,0.174974196454,0.453870372019,0.00743679923894,0.0243555453276,0.0416488337034,-0.00012350450847,0.000596259591204,1.82852601051e-05,57425.8340765,234771.252119,0.569515643098,0.891509433962,21.4011903539,17.6565342686,19.5288623113,1.19474315136,,0.17537589185,0.192624797491,9.16253050827,0.28854514002,9.27437587022,0.0417625025115
K0775,4,0.449893002241,0.533664700048,0.660794463668,0.180393455504,0.643282336076,1.62125755839,0.00501865158763,0.160073969102,0.122356761514,78407.0232574,234771.252119,0.654180756546,0.912941176471,30.3758732446,14.1653419608,22.2706076027,0.742283194945,,0.300623171306,-0.551784717357,9.16253050827,0.28854514002,9.50352006023,0.125062654406
K0799,1,0.110030510479,0.611029111447,1.61099946628,1.41034420306,0.500683758634,0.888916997874,0.194494169735,0.313328901851,-0.00924854884486,52716.7326239,520177.020681,1.10675403926,0.818481848185,58.2398254235,22.6535966441,40.4467110338,2.48328106288,,0.20338490272,0.105140777309,9.11654587724,0.346593897908,8.55078012121,0.225203589754
K0799,2,0.26469159503,0.553148973355,0.820965781026,0.299953642635,0.110012971121,0.0685334104678,-0.00112324440649,-0.00300242165908,0.000594878657125,126843.716937,520177.020681,0.77008490997,0.585123966942,40.6947377742,18.1844853534,29.4396115638,2.23401637489,,0.2263755253,0.0268355648552,9.11654587724,0.346593897908,9.29559474704,0.0284479972374
K0799,3,0.346943139497,0.437329194819,0.740438494638,0.147714540331,0.00431602493345,0.0206276243401,-8.55468872437e-06,0.0013287101975,3.29560544192e-05,144829.053511,520177.020681,0.723667378194,0.472727272727,36.8914317396,20.7577316012,28.8245816704,1.76907448981,,0.239592452342,0.0570199003782,9.11654587724,0.346593897908,9.30822318752,9.60026431677e-14
K0799,4,0.457923044891,0.19704759211,0.279972679462,0.00365722359224,0.000496888289339,0.0132030815812,9.63215380199e-06,0.000130139668963,-2.45586726708e-06,195787.517609,520177.020681,0.426154027561,0.826446280992,20.2963462676,16.2970001069,18.2966731872,0.957413270522,,0.19530377701,-0.684029123215,9.11654587724,0.346593897908,9.31252060322,0.0340864224967
K0805,1,0.647085559259,0.736329901376,1.29950506662,1.27817072381,0.751687712125,1.4445602026,0.968982028469,1.06574012006,-0.254924925421,14598.4191156,107477.005555,0.884373074146,0.643835616438,37.6717300012,9.93290876474,23.8023193829,2.39022547575,,0.490478718329,-0.315877784231,8.25268719601,0.624376594837,7.53447375364,0.100845092177
K0805,2,0.643129495985,0.754419585331,1.77120472884,2.46400437707,0.603276629784,1.47224129318,0.674575590659,1.36117935542,0.00189088488163,20759.8253052,107477.005555,1.03688576432,0.86301369863,44.1712233479,10.8475873462,27.5094053471,3.29567162516,,0.564570719991,-0.176840574175,8.25268719601,0.624376594837,7.92180240932,0.213896804673
K0805,3,0.478797752504,0.739208776141,1.0374078478,0.819534659633,0.0344774085284,0.0596604318958,0.000249171164253,0.00330628245559,0.000487429749138,27100.2029403,107477.005555,0.819738893617,0.689655172414,33.5672435966,8.75404253912,21.1606430678,3.79305966039,,0.372398924179,0.0387203977886,8.25268719601,0.624376594837,8.4153736738,0.207752968388
K0805,4,0.575646273249,0.758176613925,1.13677212126,1.0224525036,0.628719383239,0.0984406865847,0.0715910604653,0.155084853453,-0.0299207861292,45004.8945033,107477.005555,0.826892512856,0.625429553265,35.3567360595,8.55008563448,21.953410847,3.34511867033,,0.455849016479,-0.174421421655,8.25268719601,0.624376594837,9.14101061645,0.132526364505
K0817,1,0.304838476591,0.164892142572,0.556197840726,0.00983129405903,0.057574930003,0.0053961470794,-5.61647259345e-05,0.000714859501928,-0.000147504993634,58865.3530958,332239.286449,0.627546739184,0.685573366215,32.60335677,27.2273194171,29.9153380936,1.02326809095,,0.20766058121,0.720715803793,8.7606653464,0.282264481894,8.38224755455,0.226695279861
K0817,2,0.379149725894,0.411908405782,0.699176398503,0.115486572739,0.0624109037938,0.0890650243057,0.00396104883957,0.0183865863279,-0.00125158941713,74440.2473593,332239.286449,0.694833991899,0.683107274969,41.0520827071,24.1423847652,32.5972337362,1.24963871073,,0.257836689664,0.55142147229,8.7606653464,0.282264481894,8.71850316637,0.0575508402078
K0817,3,0.20976757637,0.285263828452,0.83128769208,0.072435139705,0.00633835143157,0.0122845318262,-4.1783622157e-05,-0.00174232096247,-6.07946868938e-05,56395.9213471,332239.286449,0.774276919007,0.889987639061,42.1958339062,30.1588887814,36.1773613438,1.12927327645,,0.227843277877,0.593917867023,8.7606653464,0.282264481894,8.87827050526,0.033462716672
K0817,4,0.608159555311,0.370233464616,0.693389727176,0.0897447811019,0.0451865758192,0.0219260749526,-0.000689666632921,-0.00447158232889,0.000200450840668,142350.633552,332239.286449,0.659068249831,0.950617283951,40.1073780966,25.2582845472,32.6828313219,1.31229272324,,0.331269787099,0.454836195629,8.7606653464,0.282264481894,9.06409169886,0.109139186311
K0827,1,0.368860772995,0.803935405623,1.67779360879,2.41359682865,5.07763754913,6.36651815106,31.3216760707,9.18310896617,-0.389394618586,21161.6595259,129309.364422,1.07439934153,0.276816608997,43.2172574772,8.47337405734,25.8453157673,5.07119945086,,0.408335493541,0.0210688150757,8.99758453528,0.211103403066,8.71867284482,0.179626531464
K0827,2,0.284858570797,0.321084784998,0.471185378086,0.03022903154,0.0553948857721,0.0982946855624,-0.00212660697051,-0.00310924808178,0.00019666155751,32023.8331874,129309.364422,0.574719674935,0.743055555556,19.2756065198,13.0865025447,16.1810545322,1.46507526625,,0.198478721043,-0.0793139366652,8.99758453528,0.211103403066,8.97063875464,0.0286465342244
K0827,3,0.237422253069,0.718441600247,1.36933352623,1.36462677297,1.56527599158,4.03993116756,6.36971772937,3.60148331653,0.048034108051,27971.5488144,129309.364422,0.985056996693,0.0694444444444,38.2309222707,10.7642372956,24.4975797831,3.53739267489,,0.322518866902,-0.0253894482588,8.99758453528,0.211103403066,9.10219809724,0.0149525723328
K0827,4,0.748933068388,0.629309945157,0.822928722994,0.389490812912,0.0813598363043,0.182030368375,0.00751770527696,0.0289844535886,0.00353370153292,48152.3228938,129309.364422,0.670375949286,0.993055555556,28.8701217717,10.7018670229,19.7859943973,2.6020387481,,0.443528923231,0.102109448447,8.99758453528,0.211103403066,9.19979688778,0.119918730001
K0828,1,0.294050552801,0.80829336137,1.75073626075,2.64587244972,4.90297810918,19.8122494385,31.4101618533,9.62525653441,6.26426166963,16650.6196459,138190.323234,1.10517904418,0.0921409214092,49.9247868677,9.57091307473,29.7478499712,1.39294703883,,0.395132127931,-0.609704592112,9.06569574754,0.387084815921,8.58019665857,0.121917948122
K0828,2,0.729442683021,0.776208912604,1.11653768904,1.02016823303,0.0935565864494,0.0676351625071,-0.00122802797075,0.0209541768996,0.000846760199448,44829.4442183,138190.323234,0.799956401124,0.95652173913,39.5620601063,8.85363645084,24.2078482786,0.996883287674,,0.486415197455,0.783672797024,9.06569574754,0.387084815921,8.90213540153,0.144158432525
K0828,3,0.564462299788,0.683335197323,1.15012110113,0.88450730854,2.06184530765,8.49807803634,4.32159774961,1.99432308452,-1.58021670168,48502.3032821,138190.323234,0.837221556143,0.592391304348,39.2260658356,12.4215143976,25.8237901166,1.05695000978,,0.449266826053,-0.751540100904,9.06569574754,0.387084815921,9.23050716193,0.0675500216672
K0828,4,0.32387983412,0.543573698386,0.887183955577,0.337873207229,0.49013134817,3.28490137638,0.670177677209,0.574313037947,-0.159123630374,28207.9560875,138190.323234,0.76368565507,0.228260869565,32.8752352807,15.0051220538,23.9401786672,1.23138324225,,0.336241051804,-0.62613380114,9.06569574754,0.387084815921,9.55126305914,0.182342842447
K0836,1,0.437434119863,0.27008812932,0.549560671371,0.0280630907189,0.027149905677,0.0581772344909,0.000597193001074,0.00557968532754,0.00144491059328,166860.457815,721526.915396,0.609460744809,0.697286012526,37.0665262574,27.0552975201,32.0609118888,1.36943206901,,0.245460580884,-0.0254558562283,8.99654692344,0.314825834433,8.57444067128,0.210044599013
K0836,2,0.390483894612,0.123852977359,0.589996992691,0.00601536156212,0.0640967201196,0.000868299609474,-0.000190675070689,0.000300203863316,-1.17332709304e-05,202026.735499,721526.915396,0.634085500877,0.872651356994,35.7636243406,31.3341929849,33.5489086628,1.10550076347,,0.24776833923,-0.353409520754,8.99654692344,0.314825834433,8.93254411139,0.0578410983026
K0836,3,0.307051279428,0.281340197485,0.611727735859,0.0380444243658,0.00310978110676,0.0149225353021,-5.12970784451e-06,0.00048051122048,-1.23687818789e-05,218634.198093,721526.915396,0.651909957497,0.897489539749,39.2754204052,28.2256658721,33.7505431386,0.769488730966,,0.233504673451,0.318833500092,8.99654692344,0.314825834433,9.11278903141,0.059909847445
K0836,4,0.171301782506,0.183285591811,0.873693152474,0.0304554452734,0.0708585186307,0.315026805542,-0.00548435442501,-0.00517315645821,-0.00481788853878,133922.226379,721526.915396,0.804282609545,0.62486938349,44.7914074879,36.5817878584,40.6865976732,0.972354234968,,0.196623652932,0.715006635165,8.99654692344,0.314825834433,9.36678298659,0.111505893049
K0841,1,0.308404380228,0.475120645519,0.579839665326,0.108476289726,0.217743351067,0.244012588703,-0.000668372142095,-0.00844468582915,0.00348630803018,48357.1418126,234722.077005,0.629458976916,0.699152542373,29.2964506269,15.3771020937,22.3367763603,0.535821740904,,0.243561968583,0.111797197725,8.90522467358,0.279894397013,8.54475869844,0.181126105394
K0841,2,0.538892587508,0.669119341949,1.21495708848,0.950969841324,0.0463239237452,0.49477609182,0.00127284303658,0.194981240932,-0.0205301632953,53293.1323512,234722.077005,0.871828938269,0.940677966102,45.4696207919,15.0450180489,30.2573194204,0.461180245829,,0.441104608535,0.314288497463,8.90522467358,0.279894397013,8.85837430914,0.0414564757322
K0841,3,0.402359478109,0.628324940978,1.14021729289,0.745509465721,0.297161740538,0.181363989857,-0.00012978031067,-0.00805142455725,0.000528357567125,55270.5721464,234722.077005,0.876770229102,0.68085106383,43.3984725713,16.1301298544,29.7643012128,0.507614167067,,0.351121781437,0.338502893185,8.90522467358,0.279894397013,8.9755980854,0.0463659645746
K0841,4,0.421977381969,0.534386088212,0.749784755748,0.232909329759,0.471862400249,0.979959603892,0.0383844937335,0.115723650443,-0.0390138317522,77689.9480258,234722.077005,0.710457911412,0.777070063694,34.072171221,15.8644769253,24.9683240732,0.624351267595,,0.288220784263,0.410082717561,8.90522467358,0.279894397013,9.24251267945,0.160820813914
K0852,1,0.312332126512,0.310595547264,0.499344413666,0.0315435148689,0.0475258238245,0.133439389178,-0.000704496545145,-0.00656008934447,0.00281296217314,22781.7368291,94866.5201955,0.584881346974,0.543859649123,27.7798895549,19.1515795557,23.4657345553,0.765660207976,,0.225115490142,0.373755889794,8.59414921356,0.327581280944,8.13281705296,0.166730773904
K0852,2,0.473543618664,0.332321086997,0.601839010875,0.0532215879983,0.0815190622428,0.134582303763,0.00208147931805,0.021476855876,0.00750477944406,25566.0951481,94866.5201955,0.624552957478,0.808435852373,30.7803048988,20.5513605167,25.6658327078,0.674632719456,,0.287266874476,-0.107793701704,8.59414921356,0.327581280944,8.58876798416,0.070423208723
K0852,3,0.1719948026,0.710926592303,1.2530385068,1.1231169194,0.97976015114,0.629054516101,-0.0105556499597,0.18029919508,0.0281612587576,20188.1146709,94866.5201955,0.965861251912,0.590509666081,51.3028116076,14.8302785758,33.0665450917,0.670085611262,,0.225469762223,-0.552243585119,8.59414921356,0.327581280944,8.69652988977,0.0188457579854
K0852,4,0.384197182436,0.33296201818,0.731982121603,0.0790645674198,0.442834986939,0.478158021134,0.00659534064104,-0.00182698836743,0.0100347828358,26330.5735474,94866.5201955,0.702027369611,0.823943661972,33.9257567017,22.629768282,28.2777624919,0.769607639458,,0.284422411545,-0.420614580646,8.59414921356,0.327581280944,8.95993556269,0.196989134308
K0862,1,0.288905635846,0.315247932166,0.823184113866,0.0885920243475,0.531848081605,0.0664762181518,-0.0191181341622,-0.0234700715939,0.0476099411211,94809.8185584,960071.315068,0.763863259729,0.90303030303,38.4641816958,26.3384279538,32.4013048248,1.17522796412,,0.251591479469,0.556088902513,9.13972846216,0.280029133752,8.78910277384,0.115987919179
K0862,2,0.29778276425,0.600701617695,1.12115013774,0.660647595545,0.374284377647,0.172125930079,-0.0229272521843,-0.033204793605,-0.00541295347812,116391.520281,960071.315068,0.898399314695,0.872727272727,50.5254117385,20.1747151725,35.3500634555,1.37084581648,,0.271588913535,0.568007428991,9.13972846216,0.280029133752,9.01520042218,0.0429759409647
K0862,3,0.537293719924,0.64315661939,0.666840661117,0.266458390292,0.0316246633926,0.0377934413434,-0.000856402424303,-0.0102432485398,-0.000745034183093,334162.924985,960071.315068,0.658061714526,0.896656534954,39.457272433,14.0800664846,26.7686694588,1.11948671425,,0.298948010619,0.712543716699,9.13972846216,0.280029133752,9.25755730605,0.095354442568
K0862,4,0.452578219281,0.279248707373,0.515249343167,0.0265498506638,0.0229300826095,0.198356799112,0.000681922192825,0.016350283902,0.00626889770187,414561.370881,960071.315068,0.579230775875,0.449165402124,29.8974112697,21.5485978188,25.7230045443,1.37827748393,,0.262221534668,-0.0973605401342,9.13972846216,0.280029133752,9.49753743534,0.0936650779215
K0866,1,0.41158318566,0.375643396448,0.810505785124,0.126621853873,0.0112614905277,0.904744739928,0.00944999718967,0.133039994533,0.026974916181,12481.9745949,147388.256737,0.740172398449,0.869090909091,35.8187098394,22.3636480189,29.0911789292,0.744299857886,,0.299522783782,-0.429137229956,8.93950635389,0.653301466354,8.07233123712,0.500221191849
K0866,2,0.429491035907,0.555128089875,0.94517271011,0.400514582264,0.0651177434612,1.46109998827,-0.0929877330636,0.23558915766,-0.113114135754,22125.3863766,147388.256737,0.7961099276,0.615664845173,41.6255011619,18.5180162118,30.0717586869,0.790055411182,,0.329191358213,-0.608974688445,8.93950635389,0.653301466354,8.76130976685,0.14005552008
K0866,3,0.490812906023,0.200072015534,0.715418993301,0.0246818219001,0.0475430483138,0.570804032156,0.00412316898408,0.0242649578877,-0.0170937295626,51158.8036403,147388.256737,0.683640574551,0.896174863388,30.9520724441,24.7594289252,27.8557506847,1.05549143924,,0.307264453545,0.661280022943,8.93950635389,0.653301466354,9.27439047801,0.137731873552
K0866,4,0.342795180827,0.606015542429,0.907513719431,0.440410400999,1.10275804318,2.42784188933,0.02088825139,0.525467198654,0.203234929516,61622.0921248,147388.256737,0.790445316506,0.963503649635,41.4967246978,16.349064571,28.9228946344,0.429529853356,,0.294031641733,-0.171881904473,8.93950635389,0.653301466354,9.6528728801,0.111866564101
K0878,1,0.580841908044,0.788761289569,1.93769477147,3.14053206729,2.64176180759,5.4282186683,4.31592356482,3.41626486616,0.585939150754,10853.7648341,44773.5992289,1.12552635541,0.690789473684,47.4930357214,10.0323676202,28.7627016708,1.60502829454,,0.508816682659,0.533985118102,8.91980700892,0.353197034765,8.43950352187,0.337077981837
K0878,2,0.526768370085,0.782429193446,1.89349628032,2.96643282998,4.09888655057,14.7987153934,11.1571989109,6.0834519337,-0.797283099754,9402.75583173,44773.5992289,1.10769715825,0.468646864686,46.8101791531,10.1845284333,28.4973537932,1.54699442635,,0.508950966803,0.551238244484,8.91980700892,0.353197034765,8.91773013367,0.0435260049237
K0878,3,0.526710128967,0.604004993455,0.653127689007,0.226631031456,0.31472453792,1.57902295848,0.148167309554,0.213263520115,0.00251514594512,8971.71767375,44773.5992289,0.609223094488,0.151815181518,26.1588686288,10.3587813539,18.2588249913,1.18514958568,,0.376293899486,0.668929862361,8.91980700892,0.353197034765,9.05159304807,0.0138544044014
K0878,4,0.250157970077,0.669138027064,0.78544587132,0.397465216759,0.00470599751612,0.0101690618282,7.34224378707e-06,0.00206832697294,1.32332218253e-05,15545.3608893,44773.5992289,0.752706082168,0.990099009901,29.2921822959,9.691669226,19.4919257609,1.89661717282,,0.222854582921,0.395001918021,8.91980700892,0.353197034765,9.27198649211,0.1023276214
K0891,1,0.122331355953,0.456195633312,0.925937255144,0.253294308811,0.170016484698,0.0587113178531,-3.90698059102e-05,0.000507576622775,3.94343252954e-05,53336.1948,405156.303756,0.84342898183,0.978388998035,53.9434288211,29.334672147,41.639050484,0.603834792529,,0.127353605069,-0.271045435095,8.96907023847,0.260527614151,8.68677808119,0.107383742277
K0891,2,0.209205026649,0.289978949547,0.755357545135,0.0620112258525,0.0533001523848,0.258335040984,-0.00274608809177,-0.0174763162086,-0.00299083562638,64592.5365194,405156.303756,0.749578832356,0.857423795477,45.1985067332,32.0918912296,38.6451989814,1.3505759752,,0.176402507634,-0.242025584134,8.96907023847,0.260527614151,8.84808799483,0.0386748781953
K0891,3,0.316041991277,0.406080637585,0.597967299275,0.0818621841805,0.0127388051393,0.0718665555314,5.26006698744e-05,-0.00139214316977,-0.000402643498207,79438.5125316,405156.303756,0.655491677475,0.709931170108,42.4054806173,25.1854360111,33.7954583142,1.66588414886,,0.199434450222,0.0930284243949,8.96907023847,0.260527614151,9.01226392332,0.0551234867227
K0891,4,0.500370000053,0.196461125917,0.285462133424,0.00377757669437,0.0138309322052,0.0619197575069,0.00021583320798,0.00115637851805,-0.000104266675093,207789.059905,405156.303756,0.424801288477,0.938976377953,26.5508912605,21.3346732693,23.9427822649,0.926524895153,,0.208456393129,0.604605259499,8.96907023847,0.260527614151,9.32978321129,0.170799589073
K0895,1,0.377494279726,0.629328729836,1.05492063492,0.640084055769,0.592167766023,1.62587476678,0.162602991536,0.250911307035,-0.00569412187478,16798.955412,86845.088221,0.842604811371,0.514285714286,39.4737566133,14.631787502,27.0527720576,0.727157097924,,0.345544703591,0.576115490356,8.60528021752,0.260476711525,8.2964540347,0.173011462666
K0895,2,0.382056964252,0.693395018356,1.33533446712,1.22289811579,1.24536080872,3.00738351384,1.74765537148,1.68161830066,0.267353081468,13512.7560366,86845.088221,0.96221782796,0.928571428571,45.2834697551,13.884137413,29.583803584,0.556622361984,,0.352021082222,0.440575052389,8.60528021752,0.260476711525,8.524785806,0.0307344879897
K0895,3,0.453621930076,0.681142309339,1.26014170921,1.05586193884,2.12021354983,7.31631170382,3.20158327978,2.15250972755,-0.679494976183,12527.6405079,86845.088221,0.918681391269,0.846889952153,43.7322702747,13.9443707072,28.8383204909,0.62108441015,,0.376879874511,0.498037378599,8.60528021752,0.260476711525,8.67557206023,0.0305897819589
K0895,4,0.56572995915,0.456324549566,0.427031060429,0.0539073662322,0.026346146212,0.114153660074,0.000112718975516,0.00622346893912,0.000836479927887,43899.7416424,86845.088221,0.50807897454,0.749403341289,23.5035855281,12.7783224488,18.1409539884,0.904643723417,,0.2772346049,0.693022582461,8.60528021752,0.260476711525,8.92500599681,0.174646992846
K0905,1,0.339602289408,0.380546752569,1.00724517906,0.201245124844,1.64953597638,0.782751566773,0.0696289969724,0.00608091880359,0.483082185733,16856.4154967,74466.8311746,0.781194533553,0.242424242424,30.9977442131,19.2016533159,25.0996987645,1.08261692484,,0.426818977205,0.695992292418,7.72577843816,0.516909355073,6.97228911432,0.484013141315
K0905,2,0.483511121445,0.690549110346,1.32766758494,1.20037102952,2.20115276436,10.5730573734,8.67858482553,3.60348393312,1.84079908767,7615.20417598,74466.8311746,0.934660786732,0.187878787879,39.9920760278,12.3755835059,26.1838297668,1.58321589336,,0.413191407105,0.511597061069,7.72577843816,0.516909355073,7.86648432189,0.0717230194439
K0905,3,0.331013013061,0.731123128359,1.1143757436,0.929511851192,0.00617992742547,0.0281139270387,8.75835150127e-06,0.00205218602928,0.000131893722026,8869.38396568,74466.8311746,0.878644744927,0.59756097561,36.9254373933,9.92839609026,23.4269167418,1.12206521894,,0.314782686676,0.71893477151,7.72577843816,0.516909355073,7.96573063519,0.0299995046061
